year,month,month_num,position,canonical_points,show,source_raw_points,source_file,source_sheet,source_row,source_col,extraction_method
1998,1998-11,11,6,20,WWF Sunday Night Heat,20.0,yearendMASTER-chartcalcs.ods,1998yearend,61,13,inverse_points_preserve_position
1998,1998-11,11,7,19,WCW Monday Nitro,19.0,yearendMASTER-chartcalcs.ods,1998yearend,53,13,inverse_points_preserve_position
1998,1998-11,11,8,18,Sam & Max: Freelance Police,18.0,yearendMASTER-chartcalcs.ods,1998yearend,44,13,inverse_points_preserve_position
1998,1998-11,11,9,17,Donkey Kong Country,17.0,yearendMASTER-chartcalcs.ods,1998yearend,24,13,inverse_points_preserve_position
1998,1998-11,11,10,16,WWF War Zone,16.0,yearendMASTER-chartcalcs.ods,1998yearend,63,13,inverse_points_preserve_position
1998,1998-11,11,11,15,Cartoon Planet,15.0,yearendMASTER-chartcalcs.ods,1998yearend,21,13,inverse_points_preserve_position
1998,1998-11,11,12,14,WCW Thunder,14.0,yearendMASTER-chartcalcs.ods,1998yearend,55,13,inverse_points_preserve_position
1998,1998-11,11,13,13,101 Dalmations: The Series,13.0,yearendMASTER-chartcalcs.ods,1998yearend,7,13,inverse_points_preserve_position
1998,1998-11,11,14,12,WWF Raw is War,12.0,yearendMASTER-chartcalcs.ods,1998yearend,60,13,inverse_points_preserve_position
1998,1998-11,11,15,11,Rugrats,11.0,yearendMASTER-chartcalcs.ods,1998yearend,42,13,inverse_points_preserve_position
1998,1998-11,11,16,10,WWF Superstars,10.0,yearendMASTER-chartcalcs.ods,1998yearend,62,13,inverse_points_preserve_position
1998,1998-11,11,17,9,Family Double Dare,9.0,yearendMASTER-chartcalcs.ods,1998yearend,26,13,inverse_points_preserve_position
1998,1998-11,11,18,8,Bill Nye the Science Guy,8.0,yearendMASTER-chartcalcs.ods,1998yearend,16,13,inverse_points_preserve_position
1998,1998-11,11,19,7,The Charlie Brown & Snoopy Show,7.0,yearendMASTER-chartcalcs.ods,1998yearend,48,13,inverse_points_preserve_position
1998,1998-11,11,20,6,WCW Saturday Night,6.0,yearendMASTER-chartcalcs.ods,1998yearend,54,13,inverse_points_preserve_position
1998,1998-11,11,21,5,WWF Live Wire,5.0,yearendMASTER-chartcalcs.ods,1998yearend,58,13,inverse_points_preserve_position
1998,1998-11,11,22,4,Space Ghost: Coast to Coast,4.0,yearendMASTER-chartcalcs.ods,1998yearend,45,13,inverse_points_preserve_position
1998,1998-11,11,23,3,Babar,3.0,yearendMASTER-chartcalcs.ods,1998yearend,11,13,inverse_points_preserve_position
1998,1998-11,11,24,2,Beavis & Butthead,2.0,yearendMASTER-chartcalcs.ods,1998yearend,15,13,inverse_points_preserve_position
1998,1998-11,11,25,1,Bear in the Big Blue House,1.0,yearendMASTER-chartcalcs.ods,1998yearend,14,13,inverse_points_preserve_position
1998,1998-12,12,1,25,PB&J Otter,25.0,yearendMASTER-chartcalcs.ods,1998yearend,38,14,inverse_points_preserve_position
1998,1998-12,12,2,24,Celebrity Death Match,24.0,yearendMASTER-chartcalcs.ods,1998yearend,22,14,inverse_points_preserve_position
1998,1998-12,12,3,23,Jungle Cubs,23.0,yearendMASTER-chartcalcs.ods,1998yearend,30,14,inverse_points_preserve_position
1998,1998-12,12,4,22,Franklin,22.0,yearendMASTER-chartcalcs.ods,1998yearend,27,14,inverse_points_preserve_position
1998,1998-12,12,5,21,All Dogs Go to Heaven: The Series,21.0,yearendMASTER-chartcalcs.ods,1998yearend,8,14,inverse_points_preserve_position
1998,1998-12,12,6,20,WWF Raw,20.0,yearendMASTER-chartcalcs.ods,1998yearend,59,14,inverse_points_preserve_position
1998,1998-12,12,7,19,Donkey Kong Country,19.0,yearendMASTER-chartcalcs.ods,1998yearend,24,14,inverse_points_preserve_position
1998,1998-12,12,8,18,WCW Monday Nitro,18.0,yearendMASTER-chartcalcs.ods,1998yearend,53,14,inverse_points_preserve_position
1998,1998-12,12,9,17,WWF Sunday Night Heat,17.0,yearendMASTER-chartcalcs.ods,1998yearend,61,14,inverse_points_preserve_position
1998,1998-12,12,10,16,The Secret Files of the Spy Dogs,16.0,yearendMASTER-chartcalcs.ods,1998yearend,50,14,inverse_points_preserve_position
1998,1998-12,12,11,15,WCW Thunder,15.0,yearendMASTER-chartcalcs.ods,1998yearend,55,14,inverse_points_preserve_position
1998,1998-12,12,12,14,Muppet Babies,14.0,yearendMASTER-chartcalcs.ods,1998yearend,35,14,inverse_points_preserve_position
1998,1998-12,12,13,13,Bill Nye the Science Guy,13.0,yearendMASTER-chartcalcs.ods,1998yearend,16,14,inverse_points_preserve_position
1998,1998-12,12,14,12,The Charlie Brown & Snoopy Show,12.0,yearendMASTER-chartcalcs.ods,1998yearend,48,14,inverse_points_preserve_position
1998,1998-12,12,15,11,Arthur,11.0,yearendMASTER-chartcalcs.ods,1998yearend,10,14,inverse_points_preserve_position
1998,1998-12,12,16,10,Rolie Polie Olie,10.0,yearendMASTER-chartcalcs.ods,1998yearend,41,14,inverse_points_preserve_position
1998,1998-12,12,17,9,Bear in the Big Blue House,9.0,yearendMASTER-chartcalcs.ods,1998yearend,14,14,inverse_points_preserve_position
1998,1998-12,12,18,8,Sailor Moon,8.0,yearendMASTER-chartcalcs.ods,1998yearend,43,14,inverse_points_preserve_position
1998,1998-12,12,19,7,Monkey Magic,7.0,yearendMASTER-chartcalcs.ods,1998yearend,33,14,inverse_points_preserve_position
1998,1998-12,12,20,6,Little Bear,6.0,yearendMASTER-chartcalcs.ods,1998yearend,32,14,inverse_points_preserve_position
1998,1998-12,12,21,5,Rugrats,5.0,yearendMASTER-chartcalcs.ods,1998yearend,42,14,inverse_points_preserve_position
1998,1998-12,12,22,4,Rocko's Modern Life,4.0,yearendMASTER-chartcalcs.ods,1998yearend,40,14,inverse_points_preserve_position
1998,1998-12,12,23,3,Babar,3.0,yearendMASTER-chartcalcs.ods,1998yearend,11,14,inverse_points_preserve_position
1998,1998-12,12,24,2,Cartoon Planet,2.0,yearendMASTER-chartcalcs.ods,1998yearend,21,14,inverse_points_preserve_position
1998,1998-12,12,25,1,Space Ghost: Coast to Coast,1.0,yearendMASTER-chartcalcs.ods,1998yearend,45,14,inverse_points_preserve_position
1999,1999-01,1,1,25,Franklin,25.0,yearendMASTER-chartcalcs.ods,1999yearend,30,5,inverse_points_preserve_position
1999,1999-01,1,2,24,Celebrity Death Match,24.0,yearendMASTER-chartcalcs.ods,1999yearend,22,5,inverse_points_preserve_position
1999,1999-01,1,3,23,PB&J Otter,23.0,yearendMASTER-chartcalcs.ods,1999yearend,40,5,inverse_points_preserve_position
1999,1999-01,1,4,22,WWF Raw,22.0,yearendMASTER-chartcalcs.ods,1999yearend,69,5,inverse_points_preserve_position
1999,1999-01,1,5,21,WWF Sunday Night Heat,21.0,yearendMASTER-chartcalcs.ods,1999yearend,71,5,inverse_points_preserve_position
1999,1999-01,1,6,20,Donkey Kong Country,20.0,yearendMASTER-chartcalcs.ods,1999yearend,26,5,inverse_points_preserve_position
1999,1999-01,1,7,19,My Brother and Me,19.0,yearendMASTER-chartcalcs.ods,1999yearend,38,5,inverse_points_preserve_position
1999,1999-01,1,8,18,Tiny Toon Adventures,18.0,yearendMASTER-chartcalcs.ods,1999yearend,62,5,inverse_points_preserve_position
1999,1999-01,1,9,17,WCW Saturday Night,17.0,yearendMASTER-chartcalcs.ods,1999yearend,65,5,inverse_points_preserve_position
1999,1999-01,1,10,16,Bill Nye the Science Guy,16.0,yearendMASTER-chartcalcs.ods,1999yearend,16,5,inverse_points_preserve_position
1999,1999-01,1,11,15,WCW Monday Nitro,15.0,yearendMASTER-chartcalcs.ods,1999yearend,64,5,inverse_points_preserve_position
1999,1999-01,1,12,14,Bear in the Big Blue House,14.0,yearendMASTER-chartcalcs.ods,1999yearend,13,5,inverse_points_preserve_position
1999,1999-01,1,13,13,Monster Farm,13.0,yearendMASTER-chartcalcs.ods,1999yearend,37,5,inverse_points_preserve_position
1999,1999-01,1,14,12,Jungle Cubs,12.0,yearendMASTER-chartcalcs.ods,1999yearend,35,5,inverse_points_preserve_position
1999,1999-01,1,15,11,Rolie Polie Olie,11.0,yearendMASTER-chartcalcs.ods,1999yearend,44,5,inverse_points_preserve_position
1999,1999-01,1,16,10,Arthur,10.0,yearendMASTER-chartcalcs.ods,1999yearend,10,5,inverse_points_preserve_position
1999,1999-01,1,17,9,Space Ghost: Coast to Coast,9.0,yearendMASTER-chartcalcs.ods,1999yearend,47,5,inverse_points_preserve_position
1999,1999-01,1,18,8,Sailor Moon,8.0,yearendMASTER-chartcalcs.ods,1999yearend,45,5,inverse_points_preserve_position
1999,1999-01,1,19,7,WCW Thunder,7.0,yearendMASTER-chartcalcs.ods,1999yearend,66,5,inverse_points_preserve_position
1999,1999-01,1,20,6,Beavis & Butthead,6.0,yearendMASTER-chartcalcs.ods,1999yearend,14,5,inverse_points_preserve_position
1999,1999-01,1,21,5,The Secret Files of the Spy Dogs,5.0,yearendMASTER-chartcalcs.ods,1999yearend,58,5,inverse_points_preserve_position
1999,1999-01,1,22,4,Babar,4.0,yearendMASTER-chartcalcs.ods,1999yearend,11,5,inverse_points_preserve_position
1999,1999-01,1,23,3,Birdz,3.0,yearendMASTER-chartcalcs.ods,1999yearend,17,5,inverse_points_preserve_position
1999,1999-01,1,24,2,Monkey Magic,2.0,yearendMASTER-chartcalcs.ods,1999yearend,36,5,inverse_points_preserve_position
1999,1999-01,1,25,1,Cartoon Planet,1.0,yearendMASTER-chartcalcs.ods,1999yearend,20,5,inverse_points_preserve_position
1999,1999-02,2,1,25,Franklin,25.0,yearendMASTER-chartcalcs.ods,1999yearend,30,6,inverse_points_preserve_position
1999,1999-02,2,2,24,Bill Nye the Science Guy,24.0,yearendMASTER-chartcalcs.ods,1999yearend,16,6,inverse_points_preserve_position
1999,1999-02,2,3,23,WWF Raw,23.0,yearendMASTER-chartcalcs.ods,1999yearend,69,6,inverse_points_preserve_position
1999,1999-02,2,4,22,Jungle Cubs,22.0,yearendMASTER-chartcalcs.ods,1999yearend,35,6,inverse_points_preserve_position
1999,1999-02,2,5,21,PB&J Otter,21.0,yearendMASTER-chartcalcs.ods,1999yearend,40,6,inverse_points_preserve_position
1999,1999-02,2,6,20,Donkey Kong Country,20.0,yearendMASTER-chartcalcs.ods,1999yearend,26,6,inverse_points_preserve_position
1999,1999-02,2,7,19,Celebrity Death Match,19.0,yearendMASTER-chartcalcs.ods,1999yearend,22,6,inverse_points_preserve_position
1999,1999-02,2,8,18,The Secret Files of the Spy Dogs,18.0,yearendMASTER-chartcalcs.ods,1999yearend,58,6,inverse_points_preserve_position
1999,1999-02,2,9,17,WCW Monday Nitro,17.0,yearendMASTER-chartcalcs.ods,1999yearend,64,6,inverse_points_preserve_position
1999,1999-02,2,10,16,Tiny Toon Adventures,16.0,yearendMASTER-chartcalcs.ods,1999yearend,62,6,inverse_points_preserve_position
1999,1999-02,2,11,15,WWF Sunday Night Heat,15.0,yearendMASTER-chartcalcs.ods,1999yearend,71,6,inverse_points_preserve_position
1999,1999-02,2,12,14,Birdz,14.0,yearendMASTER-chartcalcs.ods,1999yearend,17,6,inverse_points_preserve_position
1999,1999-02,2,13,13,WCW Saturday Night,13.0,yearendMASTER-chartcalcs.ods,1999yearend,65,6,inverse_points_preserve_position
1999,1999-02,2,14,12,Guinness World Records: Primetime,12.0,yearendMASTER-chartcalcs.ods,1999yearend,32,6,inverse_points_preserve_position
1999,1999-02,2,15,11,Arthur,11.0,yearendMASTER-chartcalcs.ods,1999yearend,10,6,inverse_points_preserve_position
1999,1999-02,2,16,10,Blue's Clues,10.0,yearendMASTER-chartcalcs.ods,1999yearend,19,6,inverse_points_preserve_position
1999,1999-02,2,17,9,WCW Thunder,9.0,yearendMASTER-chartcalcs.ods,1999yearend,66,6,inverse_points_preserve_position
1999,1999-02,2,18,8,Monster Farm,8.0,yearendMASTER-chartcalcs.ods,1999yearend,37,6,inverse_points_preserve_position
1999,1999-02,2,19,7,CatDog,7.0,yearendMASTER-chartcalcs.ods,1999yearend,21,6,inverse_points_preserve_position
1999,1999-02,2,20,6,My Brother and Me,6.0,yearendMASTER-chartcalcs.ods,1999yearend,38,6,inverse_points_preserve_position
1999,1999-02,2,21,5,Rolie Polie Olie,5.0,yearendMASTER-chartcalcs.ods,1999yearend,44,6,inverse_points_preserve_position
1999,1999-02,2,22,4,Bear in the Big Blue House,4.0,yearendMASTER-chartcalcs.ods,1999yearend,13,6,inverse_points_preserve_position
1999,1999-02,2,23,3,Babar,3.0,yearendMASTER-chartcalcs.ods,1999yearend,11,6,inverse_points_preserve_position
1999,1999-02,2,24,2,Space Ghost: Coast to Coast,2.0,yearendMASTER-chartcalcs.ods,1999yearend,47,6,inverse_points_preserve_position
1999,1999-02,2,25,1,Beavis & Butthead,1.0,yearendMASTER-chartcalcs.ods,1999yearend,14,6,inverse_points_preserve_position
1999,1999-03,3,1,25,Franklin,25.0,yearendMASTER-chartcalcs.ods,1999yearend,30,7,inverse_points_preserve_position
1999,1999-03,3,2,24,WWF Raw,24.0,yearendMASTER-chartcalcs.ods,1999yearend,69,7,inverse_points_preserve_position
1999,1999-03,3,3,23,WCW Monday Nitro,23.0,yearendMASTER-chartcalcs.ods,1999yearend,64,7,inverse_points_preserve_position
1999,1999-03,3,4,22,WWF Sunday Night Heat,22.0,yearendMASTER-chartcalcs.ods,1999yearend,71,7,inverse_points_preserve_position
1999,1999-03,3,5,21,Jungle Cubs,21.0,yearendMASTER-chartcalcs.ods,1999yearend,35,7,inverse_points_preserve_position
1999,1999-03,3,6,20,Bill Nye the Science Guy,20.0,yearendMASTER-chartcalcs.ods,1999yearend,16,7,inverse_points_preserve_position
1999,1999-03,3,7,19,Pokemon,19.0,yearendMASTER-chartcalcs.ods,1999yearend,42,7,inverse_points_preserve_position
1999,1999-03,3,8,18,Birdz,18.0,yearendMASTER-chartcalcs.ods,1999yearend,17,7,inverse_points_preserve_position
1999,1999-03,3,9,17,The Secret Files of the Spy Dogs,17.0,yearendMASTER-chartcalcs.ods,1999yearend,58,7,inverse_points_preserve_position
1999,1999-03,3,10,16,Tiny Toon Adventures,16.0,yearendMASTER-chartcalcs.ods,1999yearend,62,7,inverse_points_preserve_position
1999,1999-03,3,11,15,WCW Thunder,15.0,yearendMASTER-chartcalcs.ods,1999yearend,66,7,inverse_points_preserve_position
1999,1999-03,3,12,14,Guinness World Records: Primetime,14.0,yearendMASTER-chartcalcs.ods,1999yearend,32,7,inverse_points_preserve_position
1999,1999-03,3,13,13,PB&J Otter,13.0,yearendMASTER-chartcalcs.ods,1999yearend,40,7,inverse_points_preserve_position
1999,1999-03,3,14,12,Monster Farm,12.0,yearendMASTER-chartcalcs.ods,1999yearend,37,7,inverse_points_preserve_position
1999,1999-03,3,15,11,Arthur,11.0,yearendMASTER-chartcalcs.ods,1999yearend,10,7,inverse_points_preserve_position
1999,1999-03,3,16,10,The PJ's,10.0,yearendMASTER-chartcalcs.ods,1999yearend,56,7,inverse_points_preserve_position
1999,1999-03,3,17,9,CatDog,9.0,yearendMASTER-chartcalcs.ods,1999yearend,21,7,inverse_points_preserve_position
1999,1999-03,3,18,8,Donkey Kong Country,8.0,yearendMASTER-chartcalcs.ods,1999yearend,26,7,inverse_points_preserve_position
1999,1999-03,3,19,7,Cow & Chicken,7.0,yearendMASTER-chartcalcs.ods,1999yearend,24,7,inverse_points_preserve_position
1999,1999-03,3,20,6,WCW Saturday Night,6.0,yearendMASTER-chartcalcs.ods,1999yearend,65,7,inverse_points_preserve_position
1999,1999-03,3,21,5,My Brother and Me,5.0,yearendMASTER-chartcalcs.ods,1999yearend,38,7,inverse_points_preserve_position
1999,1999-03,3,22,4,Celebrity Death Match,4.0,yearendMASTER-chartcalcs.ods,1999yearend,22,7,inverse_points_preserve_position
1999,1999-03,3,23,3,Bear in the Big Blue House,3.0,yearendMASTER-chartcalcs.ods,1999yearend,13,7,inverse_points_preserve_position
1999,1999-03,3,24,2,Rolie Polie Olie,2.0,yearendMASTER-chartcalcs.ods,1999yearend,44,7,inverse_points_preserve_position
1999,1999-03,3,25,1,Pee Wee's Playhouse,1.0,yearendMASTER-chartcalcs.ods,1999yearend,41,7,inverse_points_preserve_position
1999,1999-04,4,1,25,Franklin,25.0,yearendMASTER-chartcalcs.ods,1999yearend,30,8,inverse_points_preserve_position
1999,1999-04,4,2,24,WWF Raw,24.0,yearendMASTER-chartcalcs.ods,1999yearend,69,8,inverse_points_preserve_position
1999,1999-04,4,3,23,Bill Nye the Science Guy,23.0,yearendMASTER-chartcalcs.ods,1999yearend,16,8,inverse_points_preserve_position
1999,1999-04,4,4,22,Birdz,22.0,yearendMASTER-chartcalcs.ods,1999yearend,17,8,inverse_points_preserve_position
1999,1999-04,4,5,21,Pokemon,21.0,yearendMASTER-chartcalcs.ods,1999yearend,42,8,inverse_points_preserve_position
1999,1999-04,4,6,20,WWF Sunday Night Heat,20.0,yearendMASTER-chartcalcs.ods,1999yearend,71,8,inverse_points_preserve_position
1999,1999-04,4,7,19,Jungle Cubs,19.0,yearendMASTER-chartcalcs.ods,1999yearend,35,8,inverse_points_preserve_position
1999,1999-04,4,8,18,Station Zero,18.0,yearendMASTER-chartcalcs.ods,1999yearend,49,8,inverse_points_preserve_position
1999,1999-04,4,9,17,WCW Monday Nitro,17.0,yearendMASTER-chartcalcs.ods,1999yearend,64,8,inverse_points_preserve_position
1999,1999-04,4,10,16,PB&J Otter,16.0,yearendMASTER-chartcalcs.ods,1999yearend,40,8,inverse_points_preserve_position
1999,1999-04,4,11,15,Guinness World Records: Primetime,15.0,yearendMASTER-chartcalcs.ods,1999yearend,32,8,inverse_points_preserve_position
1999,1999-04,4,12,14,The Wild Thornberrys,14.0,yearendMASTER-chartcalcs.ods,1999yearend,61,8,inverse_points_preserve_position
1999,1999-04,4,13,13,Arthur,13.0,yearendMASTER-chartcalcs.ods,1999yearend,10,8,inverse_points_preserve_position
1999,1999-04,4,14,12,The PJ's,12.0,yearendMASTER-chartcalcs.ods,1999yearend,56,8,inverse_points_preserve_position
1999,1999-04,4,15,11,WCW Thunder,11.0,yearendMASTER-chartcalcs.ods,1999yearend,66,8,inverse_points_preserve_position
1999,1999-04,4,16,10,The Secret Files of the Spy Dogs,10.0,yearendMASTER-chartcalcs.ods,1999yearend,58,8,inverse_points_preserve_position
1999,1999-04,4,17,9,Tiny Toon Adventures,9.0,yearendMASTER-chartcalcs.ods,1999yearend,62,8,inverse_points_preserve_position
1999,1999-04,4,18,8,CatDog,8.0,yearendMASTER-chartcalcs.ods,1999yearend,21,8,inverse_points_preserve_position
1999,1999-04,4,19,7,My Brother and Me,7.0,yearendMASTER-chartcalcs.ods,1999yearend,38,8,inverse_points_preserve_position
1999,1999-04,4,20,6,Celebrity Death Match,6.0,yearendMASTER-chartcalcs.ods,1999yearend,22,8,inverse_points_preserve_position
1999,1999-04,4,21,5,Monster Farm,5.0,yearendMASTER-chartcalcs.ods,1999yearend,37,8,inverse_points_preserve_position
1999,1999-04,4,22,4,Pee Wee's Playhouse,4.0,yearendMASTER-chartcalcs.ods,1999yearend,41,8,inverse_points_preserve_position
1999,1999-04,4,23,3,Donkey Kong Country,3.0,yearendMASTER-chartcalcs.ods,1999yearend,26,8,inverse_points_preserve_position
1999,1999-04,4,24,2,WCW Saturday Night,2.0,yearendMASTER-chartcalcs.ods,1999yearend,65,8,inverse_points_preserve_position
1999,1999-04,4,25,1,Rolie Polie Olie,1.0,yearendMASTER-chartcalcs.ods,1999yearend,44,8,inverse_points_preserve_position
1999,1999-05,5,1,25,Birdz,25.0,yearendMASTER-chartcalcs.ods,1999yearend,17,9,inverse_points_preserve_position
1999,1999-05,5,2,24,Bill Nye the Science Guy,24.0,yearendMASTER-chartcalcs.ods,1999yearend,16,9,inverse_points_preserve_position
1999,1999-05,5,3,23,WWF Raw,23.0,yearendMASTER-chartcalcs.ods,1999yearend,69,9,inverse_points_preserve_position
1999,1999-05,5,4,22,Pokemon,22.0,yearendMASTER-chartcalcs.ods,1999yearend,42,9,inverse_points_preserve_position
1999,1999-05,5,5,21,Station Zero,21.0,yearendMASTER-chartcalcs.ods,1999yearend,49,9,inverse_points_preserve_position
1999,1999-05,5,6,20,Jungle Cubs,20.0,yearendMASTER-chartcalcs.ods,1999yearend,35,9,inverse_points_preserve_position
1999,1999-05,5,7,19,PB&J Otter,19.0,yearendMASTER-chartcalcs.ods,1999yearend,40,9,inverse_points_preserve_position
1999,1999-05,5,8,18,Woody Woodpecker,18.0,yearendMASTER-chartcalcs.ods,1999yearend,67,9,inverse_points_preserve_position
1999,1999-05,5,9,17,WCW Saturday Night,17.0,yearendMASTER-chartcalcs.ods,1999yearend,65,9,inverse_points_preserve_position
1999,1999-05,5,10,16,Guinness World Records: Primetime,16.0,yearendMASTER-chartcalcs.ods,1999yearend,32,9,inverse_points_preserve_position
1999,1999-05,5,11,15,The PJ's,15.0,yearendMASTER-chartcalcs.ods,1999yearend,56,9,inverse_points_preserve_position
1999,1999-05,5,12,14,The Secret Files of the Spy Dogs,14.0,yearendMASTER-chartcalcs.ods,1999yearend,58,9,inverse_points_preserve_position
1999,1999-05,5,13,13,Celebrity Death Match,13.0,yearendMASTER-chartcalcs.ods,1999yearend,22,9,inverse_points_preserve_position
1999,1999-05,5,14,12,Futurama,12.0,yearendMASTER-chartcalcs.ods,1999yearend,31,9,inverse_points_preserve_position
1999,1999-05,5,15,11,WCW Monday Nitro,11.0,yearendMASTER-chartcalcs.ods,1999yearend,64,9,inverse_points_preserve_position
